OrderID,CustomerID,ProductID,Category,Supplier,MarketingChannel,Region,OrderDate,Price,ReturnFlag
3791,1867,5330,Clothing,SupplierD,Direct,Delhi,2021-06-07 22:00:00,452.35,0
3792,1703,5248,Electronics,SupplierD,Ads,Delhi,2021-06-07 23:00:00,246.72,0
3793,1018,5549,Beauty,SupplierB,Ads,Delhi,2021-06-08 00:00:00,147.67,0
3794,1431,5901,Electronics,SupplierB,Ads,Bengaluru,2021-06-08 01:00:00,361.03,1
3795,1684,5940,Electronics,SupplierD,Social Media,Mumbai,2021-06-08 02:00:00,444.09,0
3796,1739,5074,Sports,SupplierB,Email,Mumbai,2021-06-08 03:00:00,10.15,0
3797,1349,5653,Electronics,SupplierB,Email,Delhi,2021-06-08 04:00:00,347.05,0
3798,1182,5833,Electronics,SupplierA,Direct,Mumbai,2021-06-08 05:00:00,385.84,0
3799,1112,5167,Furniture,SupplierA,Ads,Kolkata,2021-06-08 06:00:00,112.86,0
3800,1182,5770,Electronics,SupplierD,Ads,Kolkata,2021-06-08 07:00:00,249.92,0
3801,1480,5502,Clothing,SupplierD,Affiliate,Delhi,2021-06-08 08:00:00,53.75,1
3802,1145,5884,Beauty,SupplierA,Social Media,Kolkata,2021-06-08 09:00:00,375.91,0
3803,1830,5354,Furniture,SupplierB,Social Media,Delhi,2021-06-08 10:00:00,425.25,1
3804,1627,5224,Electronics,SupplierB,Direct,Kolkata,2021-06-08 11:00:00,63.01,0
3805,1112,5663,Clothing,SupplierC,Email,Delhi,2021-06-08 12:00:00,410.07,0
3806,1762,5530,Beauty,SupplierD,Ads,Delhi,2021-06-08 13:00:00,388.07,0
3807,1475,5145,Furniture,SupplierD,Direct,Mumbai,2021-06-08 14:00:00,179.99,0
3808,1762,5959,Clothing,SupplierD,Social Media,Mumbai,2021-06-08 15:00:00,348.24,0
3809,1302,5240,Electronics,SupplierC,Social Media,Delhi,2021-06-08 16:00:00,10.02,0
3810,1970,5883,Sports,SupplierC,Social Media,Mumbai,2021-06-08 17:00:00,466.58,0
3811,1824,5892,Sports,SupplierB,Ads,Mumbai,2021-06-08 18:00:00,279.69,0
3812,1117,5343,Furniture,SupplierA,Ads,Bengaluru,2021-06-08 19:00:00,313.97,0
3813,1812,5748,Clothing,SupplierA,Ads,Kolkata,2021-06-08 20:00:00,335.68,0
3814,1160,5034,Beauty,SupplierA,Affiliate,Mumbai,2021-06-08 21:00:00,285.07,0
3815,1400,5701,Clothing,SupplierB,Email,Delhi,2021-06-08 22:00:00,429.81,0
3816,1197,5000,Sports,SupplierA,Social Media,Bengaluru,2021-06-08 23:00:00,308.75,0
3817,1259,5995,Furniture,SupplierC,Social Media,Bengaluru,2021-06-09 00:00:00,454.8,0
3818,1659,5152,Electronics,SupplierC,Affiliate,Mumbai,2021-06-09 01:00:00,295.34,0
3819,1751,5428,Clothing,SupplierD,Social Media,Delhi,2021-06-09 02:00:00,93.85,1
3820,1046,5944,Sports,SupplierA,Social Media,Delhi,2021-06-09 03:00:00,457.65,0
3821,1986,5507,Beauty,SupplierC,Ads,Delhi,2021-06-09 04:00:00,344.0,0
3822,1398,5125,Furniture,SupplierD,Ads,Delhi,2021-06-09 05:00:00,352.63,0
3823,1709,5490,Electronics,SupplierA,Email,Delhi,2021-06-09 06:00:00,492.89,0
3824,1558,5481,Clothing,SupplierA,Social Media,Kolkata,2021-06-09 07:00:00,46.85,1
3825,1077,5344,Beauty,SupplierC,Direct,Delhi,2021-06-09 08:00:00,220.01,0
3826,1123,5911,Electronics,SupplierD,Social Media,Delhi,2021-06-09 09:00:00,127.16,0
3827,1074,5737,Sports,SupplierD,Social Media,Kolkata,2021-06-09 10:00:00,318.91,0
3828,1870,5220,Sports,SupplierC,Email,Mumbai,2021-06-09 11:00:00,405.34,0
3829,1136,5914,Beauty,SupplierC,Direct,Bengaluru,2021-06-09 12:00:00,483.49,0
3830,1601,5918,Sports,SupplierC,Social Media,Kolkata,2021-06-09 13:00:00,232.75,1
3831,1399,5722,Furniture,SupplierA,Direct,Bengaluru,2021-06-09 14:00:00,395.25,1
3832,1836,5024,Beauty,SupplierC,Ads,Bengaluru,2021-06-09 15:00:00,459.36,0
3833,1504,5527,Sports,SupplierC,Ads,Kolkata,2021-06-09 16:00:00,344.83,0
3834,1499,5181,Clothing,SupplierB,Direct,Delhi,2021-06-09 17:00:00,128.94,0
3835,1572,5498,Sports,SupplierC,Social Media,Bengaluru,2021-06-09 18:00:00,307.85,0
3836,1137,5840,Furniture,SupplierC,Direct,Delhi,2021-06-09 19:00:00,485.28,0
3837,1049,5640,Electronics,SupplierA,Direct,Mumbai,2021-06-09 20:00:00,493.9,0
3838,1770,5041,Electronics,SupplierD,Ads,Kolkata,2021-06-09 21:00:00,324.76,0
3839,1972,5914,Sports,SupplierA,Direct,Bengaluru,2021-06-09 22:00:00,444.62,0
3840,1618,5480,Electronics,SupplierB,Affiliate,Delhi,2021-06-09 23:00:00,108.17,0
3841,1624,5929,Sports,SupplierC,Affiliate,Bengaluru,2021-06-10 00:00:00,130.58,1
3842,1861,5847,Furniture,SupplierC,Ads,Mumbai,2021-06-10 01:00:00,476.91,0
3843,1253,5747,Electronics,SupplierC,Social Media,Mumbai,2021-06-10 02:00:00,76.27,1
3844,1629,5871,Clothing,SupplierC,Social Media,Bengaluru,2021-06-10 03:00:00,103.64,0
3845,1709,5438,Sports,SupplierC,Ads,Kolkata,2021-06-10 04:00:00,216.07,0
3846,1848,5401,Electronics,SupplierC,Social Media,Mumbai,2021-06-10 05:00:00,298.9,0
3847,1876,5545,Furniture,SupplierB,Email,Delhi,2021-06-10 06:00:00,305.87,0
3848,1562,5344,Furniture,SupplierC,Affiliate,Mumbai,2021-06-10 07:00:00,153.07,0
3849,1756,5892,Clothing,SupplierC,Email,Delhi,2021-06-10 08:00:00,461.1,1
3850,1914,5044,Furniture,SupplierC,Email,Bengaluru,2021-06-10 09:00:00,458.4,0
3851,1425,5645,Furniture,SupplierB,Email,Delhi,2021-06-10 10:00:00,202.11,0
3852,1546,5020,Electronics,SupplierC,Ads,Bengaluru,2021-06-10 11:00:00,222.8,0
3853,1301,5633,Sports,SupplierB,Email,Mumbai,2021-06-10 12:00:00,354.22,1
3854,1921,5069,Beauty,SupplierA,Direct,Kolkata,2021-06-10 13:00:00,334.87,0
3855,1580,5863,Furniture,SupplierC,Social Media,Mumbai,2021-06-10 14:00:00,197.33,0
3856,1348,5872,Furniture,SupplierD,Ads,Mumbai,2021-06-10 15:00:00,212.98,1
3857,1831,5047,Beauty,SupplierB,Direct,Mumbai,2021-06-10 16:00:00,180.54,0
3858,1932,5490,Furniture,SupplierA,Direct,Mumbai,2021-06-10 17:00:00,125.34,0
3859,1979,5550,Electronics,SupplierB,Affiliate,Kolkata,2021-06-10 18:00:00,234.49,0
3860,1048,5286,Electronics,SupplierB,Affiliate,Mumbai,2021-06-10 19:00:00,346.35,0
3861,1916,5009,Beauty,SupplierA,Direct,Delhi,2021-06-10 20:00:00,373.56,1
3862,1073,5541,Furniture,SupplierC,Affiliate,Kolkata,2021-06-10 21:00:00,391.65,0
3863,1703,5755,Furniture,SupplierC,Social Media,Kolkata,2021-06-10 22:00:00,193.62,0
3864,1260,5273,Sports,SupplierB,Social Media,Delhi,2021-06-10 23:00:00,384.67,1
3865,1355,5955,Furniture,SupplierA,Affiliate,Bengaluru,2021-06-11 00:00:00,13.19,0
3866,1581,5599,Electronics,SupplierC,Email,Mumbai,2021-06-11 01:00:00,243.75,1
3867,1601,5755,Clothing,SupplierB,Direct,Kolkata,2021-06-11 02:00:00,399.01,0
3868,1259,5380,Clothing,SupplierD,Social Media,Mumbai,2021-06-11 03:00:00,318.72,0
3869,1637,5328,Clothing,SupplierA,Affiliate,Mumbai,2021-06-11 04:00:00,242.29,0
3870,1742,5478,Clothing,SupplierD,Affiliate,Delhi,2021-06-11 05:00:00,325.87,1
3871,1294,5014,Furniture,SupplierD,Social Media,Delhi,2021-06-11 06:00:00,454.4,0
3872,1930,5515,Furniture,SupplierB,Social Media,Delhi,2021-06-11 07:00:00,287.53,1
3873,1640,5190,Sports,SupplierA,Email,Mumbai,2021-06-11 08:00:00,401.9,0
3874,1791,5167,Furniture,SupplierC,Affiliate,Kolkata,2021-06-11 09:00:00,490.56,0
3875,1312,5520,Clothing,SupplierC,Affiliate,Kolkata,2021-06-11 10:00:00,355.73,0
3876,1611,5620,Beauty,SupplierB,Ads,Bengaluru,2021-06-11 11:00:00,290.93,0
3877,1837,5136,Beauty,SupplierC,Email,Mumbai,2021-06-11 12:00:00,28.37,0
3878,1808,5153,Electronics,SupplierC,Social Media,Bengaluru,2021-06-11 13:00:00,193.49,1
3879,1181,5387,Electronics,SupplierD,Social Media,Bengaluru,2021-06-11 14:00:00,287.07,0
3880,1685,5208,Furniture,SupplierD,Direct,Bengaluru,2021-06-11 15:00:00,400.63,0
3881,1827,5271,Beauty,SupplierA,Social Media,Bengaluru,2021-06-11 16:00:00,224.67,1
3882,1363,5142,Clothing,SupplierD,Affiliate,Bengaluru,2021-06-11 17:00:00,480.43,0
3883,1187,5610,Clothing,SupplierC,Social Media,Mumbai,2021-06-11 18:00:00,143.18,1
3884,1568,5888,Clothing,SupplierA,Affiliate,Delhi,2021-06-11 19:00:00,374.84,0
3885,1542,5819,Furniture,SupplierA,Affiliate,Bengaluru,2021-06-11 20:00:00,215.33,0
3886,1595,5068,Furniture,SupplierB,Email,Kolkata,2021-06-11 21:00:00,248.13,0
3887,1663,5246,Sports,SupplierD,Social Media,Mumbai,2021-06-11 22:00:00,403.23,0
3888,1984,5260,Clothing,SupplierA,Email,Bengaluru,2021-06-11 23:00:00,155.15,0
3889,1547,5787,Clothing,SupplierC,Affiliate,Kolkata,2021-06-12 00:00:00,57.44,1
3890,1724,5078,Furniture,SupplierA,Social Media,Bengaluru,2021-06-12 01:00:00,264.93,1
3891,1925,5657,Furniture,SupplierA,Social Media,Delhi,2021-06-12 02:00:00,269.11,0
3892,1407,5622,Sports,SupplierB,Email,Mumbai,2021-06-12 03:00:00,400.61,1
3893,1875,5769,Sports,SupplierC,Email,Delhi,2021-06-12 04:00:00,484.48,0
3894,1617,5604,Electronics,SupplierC,Affiliate,Kolkata,2021-06-12 05:00:00,37.1,1
3895,1413,5524,Beauty,SupplierD,Affiliate,Bengaluru,2021-06-12 06:00:00,299.93,0
3896,1341,5771,Clothing,SupplierC,Social Media,Delhi,2021-06-12 07:00:00,343.83,0
3897,1219,5937,Clothing,SupplierA,Social Media,Delhi,2021-06-12 08:00:00,493.04,0
3898,1902,5620,Sports,SupplierC,Ads,Bengaluru,2021-06-12 09:00:00,471.87,0
3899,1162,5329,Sports,SupplierC,Ads,Mumbai,2021-06-12 10:00:00,359.1,0
3900,1950,5188,Electronics,SupplierA,Direct,Kolkata,2021-06-12 11:00:00,265.68,0
3901,1219,5094,Beauty,SupplierB,Affiliate,Mumbai,2021-06-12 12:00:00,89.15,0
3902,1269,5616,Electronics,SupplierD,Direct,Kolkata,2021-06-12 13:00:00,198.25,0
3903,1631,5007,Beauty,SupplierD,Direct,Kolkata,2021-06-12 14:00:00,296.71,1
3904,1905,5066,Clothing,SupplierB,Email,Delhi,2021-06-12 15:00:00,365.35,0
3905,1847,5495,Electronics,SupplierA,Email,Bengaluru,2021-06-12 16:00:00,321.35,0
3906,1399,5190,Sports,SupplierD,Ads,Mumbai,2021-06-12 17:00:00,359.92,0
3907,1181,5365,Electronics,SupplierB,Direct,Delhi,2021-06-12 18:00:00,220.28,0
3908,1990,5767,Electronics,SupplierB,Ads,Delhi,2021-06-12 19:00:00,366.54,0
3909,1617,5520,Clothing,SupplierB,Affiliate,Delhi,2021-06-12 20:00:00,80.43,0
3910,1728,5989,Sports,SupplierD,Social Media,Mumbai,2021-06-12 21:00:00,89.67,0
3911,1204,5116,Sports,SupplierD,Email,Delhi,2021-06-12 22:00:00,89.79,0
3912,1581,5266,Furniture,SupplierD,Affiliate,Bengaluru,2021-06-12 23:00:00,446.52,0
3913,1555,5610,Furniture,SupplierD,Affiliate,Delhi,2021-06-13 00:00:00,47.26,1
3914,1840,5484,Furniture,SupplierC,Email,Delhi,2021-06-13 01:00:00,402.74,0
3915,1812,5508,Clothing,SupplierB,Email,Kolkata,2021-06-13 02:00:00,124.45,0
3916,1227,5297,Electronics,SupplierC,Direct,Delhi,2021-06-13 03:00:00,239.53,0
3917,1695,5908,Sports,SupplierB,Ads,Mumbai,2021-06-13 04:00:00,458.82,0
3918,1618,5163,Sports,SupplierD,Affiliate,Mumbai,2021-06-13 05:00:00,297.11,0
3919,1595,5375,Electronics,SupplierD,Direct,Bengaluru,2021-06-13 06:00:00,112.96,0
3920,1849,5652,Sports,SupplierC,Direct,Mumbai,2021-06-13 07:00:00,149.2,0
3921,1249,5267,Electronics,SupplierA,Affiliate,Mumbai,2021-06-13 08:00:00,461.02,0
3922,1874,5548,Clothing,SupplierD,Affiliate,Delhi,2021-06-13 09:00:00,219.3,0
3923,1440,5073,Clothing,SupplierA,Social Media,Bengaluru,2021-06-13 10:00:00,297.62,0
3924,1532,5507,Clothing,SupplierB,Ads,Mumbai,2021-06-13 11:00:00,235.37,0
3925,1195,5072,Electronics,SupplierC,Affiliate,Bengaluru,2021-06-13 12:00:00,195.43,0
3926,1689,5307,Electronics,SupplierA,Email,Bengaluru,2021-06-13 13:00:00,119.41,0
3927,1928,5198,Beauty,SupplierA,Social Media,Kolkata,2021-06-13 14:00:00,346.23,0
3928,1986,5129,Sports,SupplierD,Ads,Kolkata,2021-06-13 15:00:00,361.94,0
3929,1518,5757,Sports,SupplierA,Email,Delhi,2021-06-13 16:00:00,144.69,0
3930,1069,5823,Beauty,SupplierA,Email,Mumbai,2021-06-13 17:00:00,396.62,0
3931,1638,5571,Beauty,SupplierB,Ads,Delhi,2021-06-13 18:00:00,428.72,0
3932,1398,5790,Clothing,SupplierC,Social Media,Delhi,2021-06-13 19:00:00,461.13,0
3933,1977,5614,Beauty,SupplierD,Email,Bengaluru,2021-06-13 20:00:00,88.99,0
3934,1671,5807,Electronics,SupplierD,Direct,Bengaluru,2021-06-13 21:00:00,158.92,1
3935,1759,5831,Furniture,SupplierA,Ads,Bengaluru,2021-06-13 22:00:00,431.57,0
3936,1202,5486,Electronics,SupplierB,Ads,Delhi,2021-06-13 23:00:00,107.28,0
3937,1147,5852,Beauty,SupplierA,Affiliate,Mumbai,2021-06-14 00:00:00,11.7,0
3938,1471,5150,Sports,SupplierA,Social Media,Delhi,2021-06-14 01:00:00,436.71,0
3939,1654,5668,Electronics,SupplierD,Direct,Delhi,2021-06-14 02:00:00,169.96,0
3940,1943,5205,Sports,SupplierA,Direct,Delhi,2021-06-14 03:00:00,213.1,0
3941,1198,5985,Electronics,SupplierA,Affiliate,Kolkata,2021-06-14 04:00:00,228.7,0
3942,1916,5178,Sports,SupplierB,Email,Kolkata,2021-06-14 05:00:00,425.65,0
3943,1425,5196,Electronics,SupplierD,Email,Mumbai,2021-06-14 06:00:00,175.57,0
3944,1665,5734,Sports,SupplierC,Direct,Kolkata,2021-06-14 07:00:00,447.22,1
3945,1491,5088,Furniture,SupplierB,Social Media,Delhi,2021-06-14 08:00:00,312.3,1
3946,1887,5798,Clothing,SupplierB,Email,Kolkata,2021-06-14 09:00:00,268.37,0
3947,1895,5433,Electronics,SupplierB,Ads,Kolkata,2021-06-14 10:00:00,169.55,0
3948,1141,5787,Furniture,SupplierD,Affiliate,Delhi,2021-06-14 11:00:00,129.42,0
3949,1312,5747,Clothing,SupplierA,Social Media,Mumbai,2021-06-14 12:00:00,315.79,0
3950,1164,5182,Electronics,SupplierC,Email,Kolkata,2021-06-14 13:00:00,228.98,0
3951,1313,5208,Furniture,SupplierD,Direct,Delhi,2021-06-14 14:00:00,456.15,0
3952,1020,5492,Furniture,SupplierA,Affiliate,Delhi,2021-06-14 15:00:00,250.9,0
3953,1081,5129,Furniture,SupplierB,Email,Delhi,2021-06-14 16:00:00,260.78,1
3954,1580,5664,Beauty,SupplierD,Direct,Bengaluru,2021-06-14 17:00:00,214.19,1
3955,1130,5012,Sports,SupplierA,Email,Delhi,2021-06-14 18:00:00,396.74,0
3956,1598,5633,Clothing,SupplierC,Affiliate,Kolkata,2021-06-14 19:00:00,218.17,1
3957,1729,5870,Sports,SupplierC,Ads,Kolkata,2021-06-14 20:00:00,141.98,0
3958,1932,5731,Sports,SupplierA,Ads,Delhi,2021-06-14 21:00:00,432.4,0
3959,1983,5105,Sports,SupplierD,Direct,Bengaluru,2021-06-14 22:00:00,302.45,0
3960,1304,5374,Furniture,SupplierB,Ads,Bengaluru,2021-06-14 23:00:00,299.84,0
3961,1914,5581,Sports,SupplierA,Affiliate,Bengaluru,2021-06-15 00:00:00,309.3,0
3962,1370,5706,Beauty,SupplierB,Direct,Kolkata,2021-06-15 01:00:00,362.23,1
3963,1856,5697,Electronics,SupplierC,Email,Bengaluru,2021-06-15 02:00:00,163.4,0
3964,1852,5098,Furniture,SupplierA,Social Media,Mumbai,2021-06-15 03:00:00,26.58,0
3965,1383,5593,Clothing,SupplierC,Email,Mumbai,2021-06-15 04:00:00,407.19,0
3966,1907,5586,Electronics,SupplierB,Affiliate,Bengaluru,2021-06-15 05:00:00,73.16,0
3967,1444,5885,Electronics,SupplierB,Direct,Mumbai,2021-06-15 06:00:00,363.69,1
3968,1424,5851,Electronics,SupplierA,Email,Delhi,2021-06-15 07:00:00,50.33,0
3969,1160,5191,Sports,SupplierA,Direct,Bengaluru,2021-06-15 08:00:00,193.9,0
3970,1177,5324,Sports,SupplierA,Ads,Bengaluru,2021-06-15 09:00:00,40.88,0
3971,1628,5978,Furniture,SupplierC,Social Media,Bengaluru,2021-06-15 10:00:00,265.88,0
3972,1707,5725,Sports,SupplierB,Affiliate,Delhi,2021-06-15 11:00:00,330.04,0
3973,1894,5826,Sports,SupplierB,Email,Delhi,2021-06-15 12:00:00,94.0,0
3974,1489,5955,Sports,SupplierC,Social Media,Bengaluru,2021-06-15 13:00:00,192.1,1
3975,1326,5466,Furniture,SupplierA,Affiliate,Kolkata,2021-06-15 14:00:00,465.82,1
3976,1597,5893,Furniture,SupplierD,Affiliate,Kolkata,2021-06-15 15:00:00,226.77,1
3977,1288,5366,Beauty,SupplierA,Ads,Mumbai,2021-06-15 16:00:00,403.25,0
3978,1592,5317,Beauty,SupplierD,Direct,Delhi,2021-06-15 17:00:00,464.32,1
3979,1663,5143,Beauty,SupplierD,Direct,Mumbai,2021-06-15 18:00:00,487.43,0
3980,1572,5383,Beauty,SupplierC,Social Media,Mumbai,2021-06-15 19:00:00,450.18,1
3981,1572,5215,Electronics,SupplierB,Ads,Bengaluru,2021-06-15 20:00:00,165.53,1
3982,1353,5360,Electronics,SupplierB,Affiliate,Kolkata,2021-06-15 21:00:00,481.66,1
3983,1027,5323,Beauty,SupplierB,Ads,Mumbai,2021-06-15 22:00:00,408.07,1
3984,1953,5014,Beauty,SupplierB,Ads,Bengaluru,2021-06-15 23:00:00,420.22,0
3985,1042,5216,Clothing,SupplierC,Social Media,Delhi,2021-06-16 00:00:00,17.43,0
3986,1680,5491,Electronics,SupplierD,Direct,Mumbai,2021-06-16 01:00:00,477.58,0
3987,1422,5950,Clothing,SupplierB,Ads,Kolkata,2021-06-16 02:00:00,391.26,0
3988,1597,5546,Clothing,SupplierD,Ads,Delhi,2021-06-16 03:00:00,386.3,0
3989,1176,5182,Sports,SupplierC,Ads,Bengaluru,2021-06-16 04:00:00,49.95,0
3990,1528,5269,Furniture,SupplierA,Email,Delhi,2021-06-16 05:00:00,123.96,0
3991,1609,5944,Electronics,SupplierC,Ads,Mumbai,2021-06-16 06:00:00,481.51,0
3992,1965,5466,Beauty,SupplierB,Ads,Delhi,2021-06-16 07:00:00,255.33,1
3993,1493,5869,Beauty,SupplierA,Affiliate,Delhi,2021-06-16 08:00:00,204.95,0
3994,1197,5611,Furniture,SupplierC,Email,Delhi,2021-06-16 09:00:00,421.57,0
3995,1609,5518,Electronics,SupplierC,Ads,Kolkata,2021-06-16 10:00:00,52.8,0
3996,1576,5541,Beauty,SupplierD,Ads,Mumbai,2021-06-16 11:00:00,214.3,1
3997,1841,5466,Beauty,SupplierC,Social Media,Bengaluru,2021-06-16 12:00:00,194.09,0
3998,1852,5304,Sports,SupplierA,Social Media,Kolkata,2021-06-16 13:00:00,181.43,0
3999,1516,5984,Clothing,SupplierC,Email,Mumbai,2021-06-16 14:00:00,160.77,1
4000,1513,5143,Beauty,SupplierB,Affiliate,Bengaluru,2021-06-16 15:00:00,112.94,0
4001,1021,5110,Electronics,SupplierD,Email,Bengaluru,2021-06-16 16:00:00,94.73,0
4002,1111,5231,Furniture,SupplierA,Email,Bengaluru,2021-06-16 17:00:00,323.8,0
4003,1056,5690,Sports,SupplierA,Social Media,Mumbai,2021-06-16 18:00:00,460.5,0
4004,1065,5583,Electronics,SupplierC,Social Media,Bengaluru,2021-06-16 19:00:00,259.34,0
4005,1841,5721,Sports,SupplierB,Affiliate,Bengaluru,2021-06-16 20:00:00,156.01,0
4006,1097,5731,Clothing,SupplierD,Ads,Kolkata,2021-06-16 21:00:00,87.99,0
4007,1143,5591,Beauty,SupplierA,Affiliate,Bengaluru,2021-06-16 22:00:00,416.77,0
4008,1879,5499,Electronics,SupplierD,Ads,Delhi,2021-06-16 23:00:00,486.03,0
4009,1434,5594,Furniture,SupplierC,Direct,Kolkata,2021-06-17 00:00:00,181.09,0
4010,1636,5553,Clothing,SupplierB,Social Media,Kolkata,2021-06-17 01:00:00,152.57,1
4011,1678,5272,Clothing,SupplierC,Direct,Mumbai,2021-06-17 02:00:00,304.73,0
4012,1085,5702,Sports,SupplierD,Direct,Bengaluru,2021-06-17 03:00:00,389.91,1
4013,1587,5172,Clothing,SupplierC,Social Media,Delhi,2021-06-17 04:00:00,233.15,0
4014,1343,5972,Electronics,SupplierD,Direct,Delhi,2021-06-17 05:00:00,318.74,0
4015,1935,5006,Sports,SupplierA,Email,Bengaluru,2021-06-17 06:00:00,361.11,0
4016,1293,5154,Clothing,SupplierA,Ads,Bengaluru,2021-06-17 07:00:00,480.69,0
4017,1955,5521,Furniture,SupplierC,Affiliate,Mumbai,2021-06-17 08:00:00,90.87,0
4018,1570,5545,Electronics,SupplierA,Social Media,Delhi,2021-06-17 09:00:00,498.72,0
4019,1649,5547,Furniture,SupplierD,Email,Kolkata,2021-06-17 10:00:00,202.16,0
4020,1610,5920,Furniture,SupplierA,Affiliate,Mumbai,2021-06-17 11:00:00,364.37,0
4021,1703,5517,Sports,SupplierB,Affiliate,Mumbai,2021-06-17 12:00:00,290.48,1
4022,1242,5919,Beauty,SupplierB,Affiliate,Kolkata,2021-06-17 13:00:00,248.47,1
4023,1830,5913,Sports,SupplierC,Direct,Mumbai,2021-06-17 14:00:00,352.06,0
4024,1560,5214,Electronics,SupplierC,Direct,Bengaluru,2021-06-17 15:00:00,203.92,0
4025,1959,5133,Electronics,SupplierC,Direct,Kolkata,2021-06-17 16:00:00,71.79,0
4026,1031,5284,Sports,SupplierC,Direct,Kolkata,2021-06-17 17:00:00,249.56,0
4027,1390,5125,Beauty,SupplierD,Email,Delhi,2021-06-17 18:00:00,265.74,0
4028,1276,5920,Sports,SupplierD,Direct,Kolkata,2021-06-17 19:00:00,108.93,1
4029,1531,5438,Electronics,SupplierB,Social Media,Mumbai,2021-06-17 20:00:00,468.45,1
4030,1153,5848,Beauty,SupplierD,Affiliate,Delhi,2021-06-17 21:00:00,121.46,0
4031,1382,5685,Electronics,SupplierA,Email,Mumbai,2021-06-17 22:00:00,210.52,0
4032,1067,5151,Beauty,SupplierB,Direct,Bengaluru,2021-06-17 23:00:00,85.92,0
4033,1877,5330,Beauty,SupplierC,Affiliate,Bengaluru,2021-06-18 00:00:00,272.54,0
4034,1883,5537,Sports,SupplierC,Email,Delhi,2021-06-18 01:00:00,160.74,0
4035,1213,5382,Sports,SupplierD,Affiliate,Delhi,2021-06-18 02:00:00,249.74,0
4036,1654,5114,Sports,SupplierB,Email,Mumbai,2021-06-18 03:00:00,120.06,0
4037,1375,5893,Beauty,SupplierD,Ads,Bengaluru,2021-06-18 04:00:00,36.35,1
4038,1743,5481,Beauty,SupplierD,Email,Delhi,2021-06-18 05:00:00,391.82,0
4039,1212,5283,Electronics,SupplierD,Direct,Bengaluru,2021-06-18 06:00:00,324.13,0
4040,1078,5898,Furniture,SupplierB,Affiliate,Bengaluru,2021-06-18 07:00:00,176.96,1
4041,1725,5074,Sports,SupplierC,Affiliate,Bengaluru,2021-06-18 08:00:00,33.27,0
4042,1627,5165,Electronics,SupplierA,Affiliate,Mumbai,2021-06-18 09:00:00,434.13,0
4043,1603,5188,Electronics,SupplierC,Social Media,Mumbai,2021-06-18 10:00:00,93.2,1
4044,1781,5077,Clothing,SupplierB,Social Media,Bengaluru,2021-06-18 11:00:00,466.06,1
4045,1922,5946,Sports,SupplierC,Direct,Bengaluru,2021-06-18 12:00:00,244.51,0
4046,1380,5601,Electronics,SupplierC,Ads,Bengaluru,2021-06-18 13:00:00,176.79,0
4047,1679,5687,Clothing,SupplierA,Social Media,Kolkata,2021-06-18 14:00:00,373.46,0
4048,1057,5020,Sports,SupplierC,Email,Kolkata,2021-06-18 15:00:00,439.65,0
4049,1795,5565,Beauty,SupplierC,Direct,Mumbai,2021-06-18 16:00:00,191.65,0
4050,1025,5183,Clothing,SupplierC,Ads,Bengaluru,2021-06-18 17:00:00,209.6,0
4051,1880,5870,Beauty,SupplierD,Email,Kolkata,2021-06-18 18:00:00,222.25,1
4052,1446,5221,Furniture,SupplierB,Affiliate,Delhi,2021-06-18 19:00:00,461.94,0
4053,1065,5826,Furniture,SupplierB,Social Media,Delhi,2021-06-18 20:00:00,349.36,1
4054,1920,5327,Furniture,SupplierA,Email,Bengaluru,2021-06-18 21:00:00,131.35,0
4055,1759,5178,Furniture,SupplierD,Ads,Kolkata,2021-06-18 22:00:00,100.65,0
4056,1253,5787,Electronics,SupplierD,Direct,Delhi,2021-06-18 23:00:00,122.88,1
4057,1898,5111,Furniture,SupplierC,Email,Mumbai,2021-06-19 00:00:00,139.15,0
4058,1967,5735,Electronics,SupplierB,Direct,Delhi,2021-06-19 01:00:00,122.79,0
4059,1043,5725,Electronics,SupplierA,Affiliate,Mumbai,2021-06-19 02:00:00,332.67,0
4060,1096,5058,Sports,SupplierD,Ads,Delhi,2021-06-19 03:00:00,66.81,0
4061,1553,5326,Electronics,SupplierC,Ads,Delhi,2021-06-19 04:00:00,199.81,0
4062,1226,5904,Electronics,SupplierA,Social Media,Kolkata,2021-06-19 05:00:00,316.28,0
4063,1773,5620,Furniture,SupplierD,Ads,Delhi,2021-06-19 06:00:00,152.52,0
4064,1678,5896,Electronics,SupplierA,Email,Delhi,2021-06-19 07:00:00,41.98,0
4065,1435,5668,Beauty,SupplierD,Email,Mumbai,2021-06-19 08:00:00,50.09,0
4066,1790,5190,Furniture,SupplierA,Email,Mumbai,2021-06-19 09:00:00,71.72,0
4067,1600,5199,Clothing,SupplierD,Affiliate,Delhi,2021-06-19 10:00:00,419.56,0
4068,1378,5311,Furniture,SupplierD,Ads,Bengaluru,2021-06-19 11:00:00,332.35,0
4069,1177,5707,Electronics,SupplierA,Ads,Delhi,2021-06-19 12:00:00,41.62,0
4070,1426,5034,Beauty,SupplierD,Email,Delhi,2021-06-19 13:00:00,201.62,1
4071,1914,5378,Furniture,SupplierD,Social Media,Kolkata,2021-06-19 14:00:00,146.51,0
4072,1708,5386,Beauty,SupplierD,Social Media,Delhi,2021-06-19 15:00:00,293.24,0
4073,1306,5757,Clothing,SupplierA,Ads,Delhi,2021-06-19 16:00:00,266.17,0
